,id,title,cover,director_names,scriptor_names,actor_names,director_ids,scriptor_ids,actor_ids,genre,language,made_in,date,length,summary,average_rating,num_votes,rating_percentage,type,related
0,1292052,肖申克的救赎,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p480747492.jpg,['弗兰克·德拉邦特'],"['弗兰克·德拉邦特', '斯蒂芬·金']","['蒂姆·罗宾斯', '摩根·弗里曼', '鲍勃·冈顿', '威廉姆·赛德勒', '克兰西·布朗', '吉尔·贝罗斯', '马克·罗斯顿', '詹姆斯·惠特摩', '杰弗里·德曼', '拉里·布兰登伯格', '尼尔·吉恩托利', '布赖恩·利比', '大卫·普罗瓦尔', '约瑟夫·劳格诺', '祖德·塞克利拉', '保罗·麦克兰尼', '芮妮·布莱恩', '阿方索·弗里曼', 'V·J·福斯特', '弗兰克·梅德拉诺', '马克·迈尔斯', '尼尔·萨默斯', '耐德·巴拉米', '布赖恩·戴拉特', '唐·麦克马纳斯']",['1047973'],"['1047973', '1049547']","['1054521', '1054534', '1041179', '1000095', '1013817', '1010612', '1054892', '1027897', '1087302', '1074035', '1099030', '1343305', '1048222', '1343306', '1315528', '1014040', '1390795', '1083603', '1330490', '1000635', '1390797', '1150160', '1048233', '1000721', '1333685']","['剧情', '犯罪']", 英语, 美国,1994-09-10(多伦多电影节),142分钟,一场谋杀案使银行家安迪（蒂姆•罗宾斯 Tim Robbins 饰）蒙冤入狱，谋杀妻子及其情人的指控将囚禁他终生。在肖申克监狱的首次现身就让监狱“大哥”瑞德（摩根•弗里曼 Morgan Freeman 饰）对他另眼相看。瑞德帮助他搞到一把石锤和一幅女明星海报，两人渐成患难 之交。很快，安迪在监狱里大显其才，担当监狱图书管理员，并利用自己的金融知识帮助监狱官避税，引起了典狱长的注意，被招致麾下帮助典狱长洗黑钱。偶然一次，他得知一名新入狱的小偷能够作证帮他洗脱谋杀罪。燃起一丝希望的安迪找到了典狱长，希望他能帮自己翻案。阴险伪善的狱长假装答应安迪，背后却派人杀死小偷，让他唯一能合法出狱的希望泯灭。沮丧的安迪并没有绝望，在一个电闪雷鸣的风雨夜，一场暗藏几十年的越狱计划让他自我救赎，重获自由！老朋友瑞德在他的鼓舞和帮助下，也勇敢地奔向自由。本片获得1995年奥...,9.7,2642662,"['85.7%', '12.9%', '1.2%', '0.1%', '0.1%']",电影,"['1292720', '1849031', '6387939', '3793023', '1292656', '2209573', '1291548', '1291549', '1298653', '4023638']"
1,1292722,泰坦尼克号,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p457760035.jpg,['詹姆斯·卡梅隆'],['詹姆斯·卡梅隆'],"['莱昂纳多·迪卡普里奥', '凯特·温丝莱特', '比利·赞恩', '凯西·贝茨', '弗兰西丝·费舍', '格劳瑞亚·斯图尔特', '比尔·帕克斯顿', '伯纳德·希尔', '大卫·沃纳', '维克多·加博', '乔纳森·海德', '苏茜·爱米斯', '刘易斯·阿伯内西', '尼古拉斯·卡斯柯恩', '阿那托利·萨加洛维奇', '丹尼·努齐', '杰森·贝瑞', '伊万·斯图尔特', '艾恩·格拉法德', '乔纳森·菲利普斯', '马克·林赛·查普曼', '理查德·格拉翰', '保罗·布赖特威尔', '艾瑞克·布里登', '夏洛特·查顿', '博纳德·福克斯', '迈克尔·英塞恩', '法妮·布雷特', '马丁·贾维斯', '罗莎琳·艾尔斯', '罗切尔·罗斯', '乔纳森·伊万斯-琼斯', '西蒙·克雷恩', '爱德华德·弗莱彻', '斯科特·安德森', '马丁·伊斯特', '克雷格·凯利', '格雷戈里·库克', '利亚姆·图伊', '詹姆斯·兰开斯特', '艾尔莎·瑞雯', '卢·帕尔特', '泰瑞·佛瑞斯塔', '凯文·德·拉·诺伊']",['1022571'],['1022571'],"['1041029', '1054446', '1031864', '1010555', '1048158', '1010625', '1048134', '1036511', '1025251', '1031913', '1018150', '1013951', '1365278', '1071822', '1365279', '1049735', '1036813', '1028058', '1027206', '1050474', '1075680', '1099753', '1365285', '1002784', '1315279', '1086881', '1086016', '1365288', '1106152', '1057182', '1319317', '1365280', '1281455', '1082829', '1365284', '1365286', '1111372', '1328268', '1365287', '1365282', '1143955', '1365283', '1087653', '1365281']","['剧情', '爱情', '灾难']", 英语 / 意大利语 / 德语 / 俄语, 美国 / 墨西哥 / 澳大利亚 / 加拿大,1998-04-03(中国大陆),194分钟,1912年4月10日，号称 “世界工业史上的奇迹”的豪华客轮泰坦尼克号开始了自己的处女航，从英国的南安普顿出发驶往美国纽约。富家少女罗丝（凯特•温丝莱特）与母亲及未婚夫卡尔坐上了头等舱；另一边，放荡不羁的少年画家杰克（莱昂纳多·迪卡普里奥）也在码头的一场赌博中赢得了下等舱的船票。罗丝厌倦了上流社会虚伪的生活，不愿嫁给卡尔，打算投海自尽，被杰克救起。很快，美丽活泼的罗丝与英俊开朗的杰克相爱，杰克带罗丝参加下等舱的舞会、为她画像，二人的感情逐渐升温。1912年4月14日，星期天晚上，一个风平浪静的夜晚。泰坦尼克号撞上了冰山，“永不沉没的”泰坦尼克号面临沉船的命运，罗丝和杰克刚萌芽的爱情也将经历生死的考验。,9.4,1946417,"['75.8%', '20.9%', '3.1%', '0.2%', '0.1%']",电影,"['1293839', '1295644', '1309163', '3319755', '1292213', '1292370', '1296339', '1291999', '1292215', '1418200']"
2,1292720,阿甘正传,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2372307693.jpg,['罗伯特·泽米吉斯'],"['艾瑞克·罗斯', '温斯顿·格鲁姆']","['汤姆·汉克斯', '罗宾·怀特', '加里·西尼斯', '麦凯尔泰·威廉逊', '莎莉·菲尔德', '海利·乔·奥斯蒙', '迈克尔·康纳·亨弗里斯', '哈罗德·G·赫瑟姆', '山姆·安德森', '伊俄涅·M·特雷奇', '彼得·道博森', '希博汗·法隆', '伊丽莎白·汉克斯', '汉娜·豪尔', '克里斯托弗·琼斯', '罗布·兰德里', '杰森·麦克奎尔', '桑尼·施罗耶', '艾德·戴维斯', '丹尼尔C.斯瑞派克', '大卫·布里斯宾', '德博拉·麦克蒂尔', '艾尔·哈林顿', '阿非莫·奥米拉', '约翰·沃德斯塔德', '迈克尔·伯吉斯', '埃里克·安德伍德', '拜伦·明斯', '斯蒂芬·布吉格沃特', '约翰·威廉·高尔特', '希拉里·沙普兰', '伊莎贝尔·罗斯', '理查德·达历山德罗', '迪克·史迪威', '迈克尔-杰斯', '杰弗里·布莱克', '瓦妮莎·罗斯', '迪克·卡维特', '马拉·苏查雷特扎', '乔·阿拉斯奇', 'W·本森·泰瑞']",['1053564'],"['1000393', '1285512']","['1054450', '1002676', '1031848', '1031912', '1041112', '1025137', '1287151', '1101200', '1057231', '1157541', '1009527', '1080248', '1102459', '1009340', '1112005', '1289360', '1125236', '1145663', '1081644', '1028832', '1067651', '1115167', '1095746', '1037024', '1164655', '1077989', '1156633', '1292173', '1050503', '1102416', '1069270', '1296038', '1075120', '1157301', '1114521', '1066340', '1296180', '1041384', '1155461', '1059676', '1152599']","['剧情', '爱情']", 英语, 美国,1994-06-23(洛杉矶首映),142分钟,阿甘（汤姆·汉克斯 饰）于二战结束后不久出生在美国南方阿拉巴马州一个闭塞的小镇，他先天弱智，智商只有75，然而他的妈妈是一个性格坚强的女性，她常常鼓励阿甘“傻人有傻福”，要他自强不息。阿甘像普通孩子一样上学，并且认识了一生的朋友和至爱珍妮（罗宾·莱特·潘 饰），在珍妮 和妈妈的爱护下，阿甘凭着上帝赐予的“飞毛腿”开始了一生不停的奔跑。阿甘成为橄榄球巨星、越战英雄、乒乓球外交使者、亿万富翁，但是，他始终忘不了珍妮，几次匆匆的相聚和离别，更是加深了阿甘的思念。有一天，阿甘收到珍妮的信，他们终于又要见面……,9.5,1986372,"['77.1%', '20.0%', '2.6%', '0.2%', '0.1%']",电影,"['1292052', '1849031', '3793023', '1292656', '6387939', '1291549', '1291548', '1295644', '3011091', '1291828']"
3,1292064,楚门的世界,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p479682972.jpg,['彼得·威尔'],['安德鲁·尼科尔'],"['金·凯瑞', '劳拉·琳妮', '艾德·哈里斯', '诺亚·艾默里奇', '娜塔莎·麦克艾霍恩']",['1022721'],['1018008'],"['1054438', '1053572', '1048024', '1032144', '1036358']","['剧情', '科幻']", 英语, 美国,1998-06-05(美国),103分钟,楚门（金•凯瑞 Jim Carrey 饰）是一个平凡得不能再平凡的人，除了一些有些稀奇的经历之外——初恋女友突然失踪、溺水身亡的父亲忽然似乎又出现在眼前，他和绝大多数30多岁的美国男人绝无异样。这令他倍感失落。他也曾试过离开自己生活了多年的地方，但总因种种理由而不能成行。直到有一天，他忽然发觉自己似乎一直在被人跟踪，无论他走到哪里，干什么事情。这种感觉愈来愈强烈。楚门决定不惜一切代价逃离这个他生活了30多年的地方，去寻找他的初恋女友。但他却发现自己怎样也逃不出去。真相其实很残忍。,9.3,1519418,"['71.1%', '25.2%', '3.5%', '0.2%', '0.1%']",电影,"['1306249', '3793023', '1297518', '1291543', '1316510', '1302425', '1299398', '5662329', '3541415', '1889243']"
4,1295644,这个杀手不太冷,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p511118051.jpg,['吕克·贝松'],['吕克·贝松'],"['让·雷诺', '娜塔莉·波特曼', '加里·奥德曼', '丹尼·爱罗', '彼得·阿佩尔', '迈克尔·巴达鲁科', '艾伦·格里尼', '伊丽莎白·瑞根', '卡尔·马图斯维奇', '弗兰克·赛格', '麦温', '乔治·马丁', '罗伯特·拉萨多', '亚当·布斯奇', '马里奥·托迪斯科', '萨米·纳塞利']",['1031876'],['1031876'],"['1025182', '1054454', '1010507', '1019050', '1056660', '1036675', '1093377', '1032333', '1375490', '1141202', '1000208', '1125954', '1108075', '1079019', '1150640', '1009545']","['剧情', '动作', '犯罪']", 英语 / 意大利语 / 法语, 法国 / 美国,1994-09-14(法国),110分钟(剧场版),里昂（让·雷诺饰）是名孤独的职业杀手，受人雇佣。一天，邻居家小姑娘马蒂尔达（纳塔丽·波特曼饰)敲开他的房门，要求在他那里暂避杀身之祸。原来邻居家的主人是警方缉毒组的眼线，只因贪污了一小包毒品而遭恶警（加里·奥德曼饰）杀害全家的惩罚。马蒂尔达得到里昂的留救，幸免于难，并留在里昂那里。里昂教小女孩使枪，她教里昂法文，两人关系日趋亲密，相处融洽。女孩想着去报仇，反倒被抓，里昂及时赶到，将女孩救回。混杂着哀怨情仇的正邪之战渐次升级，更大的冲突在所难免……,9.4,2135615,"['73.8%', '22.7%', '3.2%', '0.2%', '0.1%']",电影,"['3011091', '1292722', '6786002', '3319755', '1291828', '1292720', '1291549', '1291560', '1485260', '1292213']"
5,1291546,霸王别姬,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2561716440.jpg,['陈凯歌'],"['芦苇', '李碧华']","['张国荣', '张丰毅', '巩俐', '葛优', '英达', '蒋雯丽', '吴大维', '吕齐', '雷汉', '尹治', '马明威', '费振翔', '智一桐', '李春', '赵海龙', '李丹', '童弟', '沈慧芬', '黄斐', '徐杰']",['1023040'],"['1275557', '1275229']","['1003494', '1050265', '1035641', '1000905', '1011479', '1020487', '1028801', '1275230', '1275232', '1275236', '1275234', '1275235', '1275239', '1275231', '1275237', '1275238', '1275233', '1317383', '1373062', '1317248']","['剧情', '爱情', '同性']", 汉语普通话, 中国大陆 / 中国香港,1993-07-26(中国大陆),171分钟,段小楼（张丰毅）与程蝶衣（张国荣）是一对打小一起长大的师兄弟，两人一个演生，一个饰旦，一向配合天衣无缝，尤其一出《霸王别姬》，更是誉满京城，为此，两人约定合演一辈子《霸王别姬》。但两人对戏剧与人生关系的理解有本质不同，段小楼深知戏非人生，程蝶衣则是人戏不分。段小楼在认为该成家立业之时迎娶了名妓菊仙（巩俐），致使程蝶衣认定菊仙是可耻的第三者，使段小楼做了叛徒，自此，三人围绕一出《霸王别姬》生出的爱恨情仇战开始随着时代风云的变迁不断升级，终酿成悲剧。,9.6,1962576,"['82.3%', '15.5%', '1.9%', '0.1%', '0.1%']",电影,"['1292679', '1293839', '1291999', '1291557', '1292722', '1418834', '1296339', '1305164', '6799731', '1292215']"
6,1292001,海上钢琴师,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2574551676.jpg,['朱塞佩·托纳多雷'],"['亚利桑德罗·巴里克', '朱塞佩·托纳多雷']","['蒂姆·罗斯', '普路特·泰勒·文斯', '比尔·努恩', '克兰伦斯·威廉姆斯三世', '梅兰尼·蒂埃里', '皮特·沃恩', '尼尔·奥布赖恩', '阿尔贝托·巴斯克斯', '加布里埃莱·拉维亚', '科里·巴克', '西德尼·科尔', 'Luigi De Luca', '尼古拉·迪·平托', '费米·依鲁福祖', '伊斯顿·盖奇', '凯文·麦克纳利', '布莱恩·普林格', '沙拉·鲁宾', '希思科特·威廉姆斯', '阿妮妲·扎格利亚', '安吉洛·迪洛雷塔']",['1018983'],"['1005822', '1018983']","['1025176', '1010659', '1027407', '1161241', '1009391', '1156985', '1426475', '1155601', '1028430', '1075724', '1073833', '1426476', '1088005', '1361676', '1099619', '1123046', '1129403', '1296266', '1041819', '1323553', '1087425']","['剧情', '音乐']", 英语 / 法语 / 意大利语, 意大利,2019-11-15(中国大陆),165分钟,本片讲述了一个钢琴天才传奇的一生。1900年，Virginian号豪华邮轮上，一个孤儿被遗弃在头等舱，由船上的水手抚养长大，取名1900（蒂姆•罗斯 饰）。1900慢慢长大，显示出了无师自通的非凡钢琴天赋，在船上的乐队表演钢琴，每个听过他演奏的人，都被深深打动。爵士乐鼻祖杰尼听说了1900的高超技艺，专门上船和他比赛，最后自叹弗如，黯然离去。可惜，这一切的事情都发生在海上，1900从来不愿踏上陆地，直到有一天，他爱上了一个女孩，情愫在琴键上流淌。他会不会为了爱情，踏上陆地开始新的生活，用他的琴声惊艳世界？他将怎样谱写自己非凡的人生。,9.3,1548339,"['70.6%', '24.5%', '4.4%', '0.4%', '0.2%']",电影,"['1291549', '1294408', '5300054', '5773932', '5934014', '2053515', '6874403', '3007773', '1844413', '7060077']"
7,1292213,大话西游之大圣娶亲,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2455050536.jpg,['刘镇伟'],['刘镇伟'],"['周星驰', '吴孟达', '朱茵', '蔡少芬', '蓝洁瑛', '莫文蔚', '罗家英', '刘镇伟', '陆树铭', '李健仁']",['1274431'],['1274431'],"['1048026', '1016771', '1041734', '1050946', '1046343', '1018248', '1108968', '1274431', '1316227', '1315575']","['喜剧', '爱情', '奇幻', '古装']", 粤语 / 汉语普通话, 中国香港 / 中国大陆,2014-10-24(中国大陆),95分钟,至尊宝（周星驰 饰）被月光宝盒带回到五百年前，遇见紫霞仙子（朱茵 饰），被对方打上烙印成为对方的人，并发觉自己已变成孙悟空。紫霞与青霞（朱茵 饰）本是如来佛祖座前日月神灯的灯芯（白天是紫霞，晚上是青霞），二人虽然同一肉身却仇恨颇深，因此紫霞立下誓言，谁能拔出她手中的紫青宝剑，谁就是她的意中人。紫青宝剑被至尊宝于不经意间拔出，紫霞决定以身相许，却遭一心记挂白晶晶（莫文蔚 饰）的至尊宝拒绝。后牛魔王救下迷失在沙漠中的紫霞，并逼紫霞与他成婚，关键时刻，至尊宝现身。,9.2,1413327,"['66.9%', '26.6%', '5.8%', '0.5%', '0.2%']",电影,"['1299398', '1306249', '1297518', '1302425', '1316510', '1291543', '1307739', '1293351', '1292722', '1297223']"
8,1306249,唐伯虎点秋香,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2357915564.jpg,['李力持'],"['李力持', '谷德昭', '陈文强']","['周星驰', '巩俐', '陈百祥', '郑佩佩', '朱咪咪', '梁家仁', '苑琼丹', '梁荣忠', '黄一山', '黄霑', '吴镇宇', '刘家辉', '蓝洁瑛', '谷德昭', '陈辉虹', '李健仁', '宣萱', '温翠苹']",['1274246'],"['1274246', '1025526', '1280434']","['1048026', '1035641', '1070608', '1037023', '1275715', '1008125', '1274445', '1315034', '1315440', '1008091', '1037098', '1121285', '1046343', '1025526', '1316612', '1315575', '1023521', '1338257']","['喜剧', '爱情', '古装']", 粤语, 中国香港,1993-07-01(中国香港),102 分钟,唐伯虎（周星驰 饰）身为江南四大才子之首，却有道不尽的心酸。宁王想唐伯虎帮忙图谋作反，唐伯虎只好用内功改变脉象，令众人都相信他命不久矣。母亲埋怨他不应该把功夫暴露，因为他们家族一直被当年的仇人追杀。唐伯虎在与朋友出游时，遇到了貌若天仙的秋香并对她一见钟情，决心要到华府当 家丁以追求秋香，唐伯虎被取名华安。期间华太师遇到了宁王上门刁难，幸好有唐伯虎出面相助，并暴露了自己是唐伯虎的身份。秋香才知道华安是自己欣赏的唐伯虎。华夫人跟唐家有怨，因此二人便开始斗法。怎料宁王跟夺命书生再次上门，华夫人不是对手，幸得唐伯虎出手，华夫人也答应把秋香许配给唐伯虎。,8.7,979871,"['47.0%', '41.7%', '10.6%', '0.6%', '0.1%']",电影,"['1297518', '1291543', '1316510', '1293351', '1307739', '1302425', '1297223', '1302090', '1299398', '1299680']"
9,1299398,大话西游之月光宝盒,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2561721372.jpg,['刘镇伟'],"['刘镇伟', '吴承恩']","['周星驰', '吴孟达', '罗家英', '蓝洁瑛', '莫文蔚', '江约诚', '陆树铭', '刘镇伟', '朱茵', '李健仁']",['1274431'],"['1274431', '1275984']","['1048026', '1016771', '1108968', '1046343', '1018248', '1320946', '1316227', '1274431', '1041734', '1315575']","['喜剧', '爱情', '奇幻', '古装']", 粤语 / 汉语普通话, 中国香港 / 中国大陆,2014-10-24(中国大陆),87分钟,孙悟空（周星驰）护送唐三藏（罗家英）去西天取经路上，与牛魔王合谋欲杀害唐三藏，并偷走了月光宝盒，此举使观音萌生将其铲除心思，经唐三藏请求，孙悟空被判五百年后重新投胎做人赎其罪孽。五百年后孙悟空化身强盗头头至尊宝。当遇见预谋吃唐僧肉的妖怪姐妹蜘蛛精春三十娘（蓝洁瑛）和白骨精白晶晶（莫文蔚）时，因为五百年前孙悟空曾与白晶晶有过一段恋情，至尊宝与她一见钟情，但因菩提老祖将二人妖怪身份相告，至尊宝仍带领众强盗开始与二妖展开周旋，过程中，白晶晶为救至尊宝打伤春三十娘，自己也中毒受伤，为了救白晶晶，至尊宝去找春三十娘，遭白晶晶误会，绝望自杀，至尊宝开始用月光宝盒以期使时光倒流。,9.0,1126787,"['59.9%', '32.0%', '7.4%', '0.5%', '0.2%']",电影,"['1306249', '1297518', '1292213', '1316510', '1302425', '1291543', '1307739', '1293351', '1297223', '1302090']"
10,1292063,美丽人生,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2578474613.jpg,['罗伯托·贝尼尼'],"['温琴佐·切拉米', '罗伯托·贝尼尼']","['罗伯托·贝尼尼', '尼可莱塔·布拉斯基', '乔治·坎塔里尼', '朱斯蒂诺·杜拉诺', '赛尔乔·比尼·布斯特里克', '玛丽萨·帕雷德斯', '霍斯特·布赫霍尔茨', '利迪娅·阿方西', '朱利亚娜·洛约迪切', '亚美利哥·丰塔尼', '彼得·德·席尔瓦', '弗朗西斯·古佐', '拉法埃拉·莱博罗尼', '克劳迪奥·阿方西', '吉尔·巴罗尼', '马西莫·比安奇', '恩尼奥·孔萨尔维', '吉安卡尔洛·科森蒂诺', '阿伦·克雷格', '汉尼斯·赫尔曼', '弗兰科·梅斯科利尼', '安东尼奥·普雷斯特', '吉娜·诺维勒', '理查德·塞梅尔', '安德烈提多娜', '迪尔克·范登贝格', '奥梅罗·安东努蒂']",['1041004'],"['1042013', '1041004']","['1041004', '1000375', '1000368', '1082051', '1278654', '1002839', '1036601', '1060607', '1125178', '1283951', '1352558', '1352559', '1352560', '1352579', '1035248', '1066720', '1375179', '1375181', '1375180', '1098805', '1115749', '1128312', '1147135', '1337751', '1152853', '1047318', '1056773']","['剧情', '喜剧', '爱情', '战争']", 意大利语 / 德语 / 英语, 意大利,2020-01-03(中国大陆),116分钟(国际版),犹太青年圭多（罗伯托·贝尼尼）邂逅美丽的女教师多拉（尼可莱塔·布拉斯基），他彬彬有礼的向多拉鞠躬：“早安！公主！”。历经诸多令人啼笑皆非的周折后，天遂人愿，两人幸福美满的生活在一起。然而好景不长，法西斯政权下，圭多和儿子被强行送往犹太人集中营。多拉虽没有犹太血统，毅然同行，与丈夫儿子分开关押在一个集中营里。聪明乐天的圭多哄骗儿子这只是一场游戏，奖品就是一辆大坦克，儿子快乐、天真的生活在纳粹的阴霾之中。尽管集中营的生活艰苦寂寞，圭多仍然带给他人很多快乐，他还趁机在纳粹的广播里问候妻子：“早安！公主！”法西斯政权即将倾覆，纳粹的集中营很快就要接受最后的清理，圭多编给儿子的游戏该怎么结束？他们一家能否平安的度过这黑暗的年代呢？,9.6,1220692,"['80.5%', '17.0%', '2.2%', '0.2%', '0.1%']",电影,"['1295124', '3011091', '3008247', '1292849', '6786002', '1295644', '1292722', '1303021', '1296736', '1849031']"
11,1302425,喜剧之王,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2579932167.jpg,"['周星驰', '李力持']","['曾瑾昌', '周星驰', '李敏', '郑文辉', '冯勉恒', '梁嘉杰']","['周星驰', '张柏芝', '莫文蔚', '吴孟达', '林子善', '田启文', '李兆基', '成龙', '李思捷', '郑文辉']","['1048026', '1274246']","['1299569', '1048026', '1289664', '1346322', '1322425', '1411350']","['1048026', '1003495', '1018248', '1016771', '1314861', '1315882', '1275475', '1054531', '1184296', '1346322']","['剧情', '喜剧', '爱情']", 粤语, 中国香港,1999-02-13(中国香港),89分钟,尹天仇（周星驰 饰）一直醉心戏剧，想成为一名演员，平时除了做跑龙套以外，还会在街坊福利会里开设演员训练班。此时舞小姐柳飘飘在妈妈桑的带领下来到这里要求学做戏，原来柳飘飘有一段非常不愉快的经历，在尹天仇对她指导的过程中，柳飘飘对尹天仇渐生情愫，同时她也成为了夜总会里当红的小姐。尹天仇受到了极多白眼之后，终于得到了大明星鹃姐（莫文蔚 饰）的赏识，提携他担演新戏中的男主角，但没想到突然把他的角色换掉了，令他失望不已。在片场当场务的卧底警员（吴孟达 饰）身份被识穿，尹天仇阴差阳错的帮忙破了案。之后尹天仇继续活跃在街坊福利会的演员训练班里。,8.8,885189,"['51.0%', '38.9%', '9.4%', '0.6%', '0.1%']",电影,"['1306249', '1297518', '1291543', '1316510', '1299398', '1293351', '1307739', '1302090', '1297223', '1299680']"
12,1292220,情书,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2648230660.jpg,['岩井俊二'],['岩井俊二'],"['中山美穗', '丰川悦司', '酒井美纪', '柏原崇', '范文雀', '篠原胜之', '铃木庆一', '田口智朗', '加贺麻理子', '光石研', '铃木兰兰', '盐见三省', '中村久美', '梅田凡乃', '长田江身子 ', '小栗香织', '神户浩', '酒井敏也', '山口诗史', '山崎一', '德井优', '武藤寿美']",['1005064'],['1005064'],"['1032915', '1032989', '1033533', '1033202', '1004171', '1002476', '1052012', '1037679', '1037878', '1029037', '1024976', '1015203', '1018899', '1323583', '1323576', '1175825', '1018934', '1355906', '1385350', '1054024', '1029376', '1339921']","['剧情', '爱情']", 日语, 日本,1999-03(中国大陆),117分钟,日本神户某个飘雪的冬日，渡边博子（中山美穗）在前未婚夫藤井树的两周年祭日上又一次悲痛到不能自已。正因为无法抑制住对已逝恋人的思念，渡边博子在其中学同学录里发现“藤井树” 在小樽市读书时的地址时，依循着寄发了一封本以为是发往天国的情书。不想不久渡边博子竟然收到署名为“藤井树（酒井美纪）”的回信，经过进一步了解，她知晓此藤井树是一个同她年纪相仿的女孩，且还是男友藤井树（柏原崇）少年时代的同班同学。为了多了解一些昔日恋人在中学时代的情况，渡边博子开始与女性藤井树书信往来。而藤井树在不断的回忆中，渐渐发现少年时代与她同名同姓的那个藤井树曾对自己藏了一腔柔情。,8.9,991818,"['56.7%', '33.3%', '9.0%', '0.8%', '0.2%']",电影,"['1293839', '3319755', '1291999', '1296339', '1292722', '1291557', '1292215', '1305164', '1291828', '1309163']"
13,1295124,辛德勒的名单,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p492406163.jpg,['史蒂文·斯皮尔伯格'],"['托马斯·肯尼利', '斯蒂文·泽里安']","['连姆·尼森', '本·金斯利', '拉尔夫·费因斯', '卡罗琳·古多尔', '乔纳森·萨加尔', '艾伯丝·戴维兹', '马尔戈萨·格贝尔', '马克·伊瓦涅', '碧翠斯·马科拉', '安德烈·瑟韦林', '弗里德里希·冯·图恩', '克齐斯茨托夫·拉夫特', '诺伯特·魏塞尔', '维斯瓦夫·科马萨']",['1054440'],"['1028142', '1004913']","['1031220', '1054393', '1006956', '1041165', '1340765', '1022626', '1091349', '1105743', '1124528', '1048415', '1168322', '1116758', '1013732', '1105461']","['剧情', '历史', '战争']", 英语 / 希伯来语 / 德语 / 波兰语, 美国,1993-11-30(华盛顿首映),195分钟,1939年，波兰在纳粹德国的统治下，党卫军对犹太人进行了隔离统治。德国商人奥斯卡·辛德勒（连姆·尼森 Liam Neeson 饰）来到德军统治下的克拉科夫，开设了一间搪瓷厂，生产军需用品。凭着出众的社交能力和大量的金钱，辛德勒和德军建立了良好的关系，他的工厂雇用犹太人工作，大发战争财。1943年，克拉科夫的犹太人遭到了惨绝人寰的大屠杀，辛德勒目睹这一切，受到了极大的震撼，他贿赂军官，让自己的工厂成为集中营的附属劳役营，在那些疯狂屠杀的日子里，他的工厂也成为了犹太人的避难所。1944年，德国战败前夕，屠杀犹太人的行动越发疯狂，辛德勒向德军军官开出了1200人的名单，倾家荡产买下了这些犹太人的生命。在那些暗无天日的岁月里，拯救一个人，就是拯救全世界。,9.6,1018324,"['80.1%', '17.6%', '2.1%', '0.1%', '0.1%']",电影,"['1292849', '3008247', '1296736', '1292063', '6325320', '0252495', '6607693', '1291824', '1301726', '1294639']"
14,1292523,侏罗纪公园,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2076443176.jpg,['史蒂文·斯皮尔伯格'],"['迈克尔·克莱顿', '大卫·凯普']","['山姆·尼尔', '劳拉·邓恩', '杰夫·高布伦', '理查德·阿滕伯勒', '鲍勃·佩克', '马丁·费雷罗', '约瑟夫·梅泽罗', '阿丽亚娜·理查兹', '塞缪尔·杰克逊', '黄荣亮', '韦恩·奈特', '杰拉尔德·R·莫伦', '米盖尔·桑多瓦尔']",['1054440'],"['1027340', '1019071']","['1049525', '1006983', '1025109', '1049601', '1049877', '1027472', '1049517', '1049610', '1054408', '1054808', '1025209', '1014346', '1142087']","['科幻', '惊悚', '冒险']", 英语 / 西班牙语, 美国,2013-08-20(中国大陆 3D),127 分钟,哈蒙德（理查德•阿滕伯勒 Richard Attenborough  饰）立志要建立一个非同寻常的公园：恐龙将是这个公园的主角。他把众多科学家收归旗下，利用琥珀里面困住的远古蚊子体内的血液，提取出恐龙的基因信息，利用这些信息培育繁殖恐龙。结果如愿以偿，他把怒布拉岛建立成了一个恐龙公园，坚信可以从中赚取大钱。然而，科学家们则忧心忡忡。不幸的事情果然发生了。虽然公园有电脑系统管理，但却因为被员工破坏而造成了无法挽救的失控：所有的恐龙逃出了控制区，人们纷纷逃窜却逃不过恐龙的魔爪。恐龙自相残杀，人们亦死难无数，最后幸存者寥寥，只得四人逃出生天。怒布拉岛上空弥漫着恐怖的气息。,8.2,295421,"['30.9%', '50.8%', '17.0%', '1.0%', '0.2%']",电影,"['1293702', '1794171', '1300656', '1294638', '1820156', '1308843', '1304141', '1293013', '3006772', '1300868']"
